State_Depature_Code,State_Depature,State_Arrival_Code,State_Arrival,Date,Population
6,Tasmania,8,Australian Capital Territory,2000-07-01,78
6,Tasmania,8,Australian Capital Territory,2000-10-01,118
6,Tasmania,8,Australian Capital Territory,2001-01-01,132
6,Tasmania,8,Australian Capital Territory,2001-04-01,90
6,Tasmania,8,Australian Capital Territory,2001-07-01,79
6,Tasmania,8,Australian Capital Territory,2001-10-01,177
6,Tasmania,8,Australian Capital Territory,2002-01-01,107
6,Tasmania,8,Australian Capital Territory,2002-04-01,75
6,Tasmania,8,Australian Capital Territory,2002-07-01,72
6,Tasmania,8,Australian Capital Territory,2002-10-01,110
6,Tasmania,8,Australian Capital Territory,2003-01-01,95
6,Tasmania,8,Australian Capital Territory,2003-04-01,85
6,Tasmania,8,Australian Capital Territory,2003-07-01,59
6,Tasmania,8,Australian Capital Territory,2003-10-01,80
6,Tasmania,8,Australian Capital Territory,2004-01-01,118
6,Tasmania,8,Australian Capital Territory,2004-04-01,91
6,Tasmania,8,Australian Capital Territory,2004-07-01,64
6,Tasmania,8,Australian Capital Territory,2004-10-01,97
6,Tasmania,8,Australian Capital Territory,2005-01-01,78
6,Tasmania,8,Australian Capital Territory,2005-04-01,97
6,Tasmania,8,Australian Capital Territory,2005-07-01,73
6,Tasmania,8,Australian Capital Territory,2005-10-01,127
6,Tasmania,8,Australian Capital Territory,2006-01-01,81
6,Tasmania,8,Australian Capital Territory,2006-04-01,81
6,Tasmania,8,Australian Capital Territory,2006-07-01,77
6,Tasmania,8,Australian Capital Territory,2006-10-01,115
6,Tasmania,8,Australian Capital Territory,2007-01-01,98
6,Tasmania,8,Australian Capital Territory,2007-04-01,98
6,Tasmania,8,Australian Capital Territory,2007-07-01,49
6,Tasmania,8,Australian Capital Territory,2007-10-01,87
6,Tasmania,8,Australian Capital Territory,2008-01-01,87
6,Tasmania,8,Australian Capital Territory,2008-04-01,107
6,Tasmania,8,Australian Capital Territory,2008-07-01,70
6,Tasmania,8,Australian Capital Territory,2008-10-01,96
6,Tasmania,8,Australian Capital Territory,2009-01-01,88
6,Tasmania,8,Australian Capital Territory,2009-04-01,86
6,Tasmania,8,Australian Capital Territory,2009-07-01,64
6,Tasmania,8,Australian Capital Territory,2009-10-01,98
6,Tasmania,8,Australian Capital Territory,2010-01-01,68
6,Tasmania,8,Australian Capital Territory,2010-04-01,67
6,Tasmania,8,Australian Capital Territory,2010-07-01,73
6,Tasmania,8,Australian Capital Territory,2010-10-01,134
6,Tasmania,8,Australian Capital Territory,2011-01-01,66
6,Tasmania,8,Australian Capital Territory,2011-04-01,71
6,Tasmania,8,Australian Capital Territory,2011-07-01,49
6,Tasmania,8,Australian Capital Territory,2011-10-01,96
6,Tasmania,8,Australian Capital Territory,2012-01-01,109
6,Tasmania,8,Australian Capital Territory,2012-04-01,76
6,Tasmania,8,Australian Capital Territory,2012-07-01,65
6,Tasmania,8,Australian Capital Territory,2012-10-01,75
6,Tasmania,8,Australian Capital Territory,2013-01-01,77
6,Tasmania,8,Australian Capital Territory,2013-04-01,66
6,Tasmania,8,Australian Capital Territory,2013-07-01,56
6,Tasmania,8,Australian Capital Territory,2013-10-01,96
6,Tasmania,8,Australian Capital Territory,2014-01-01,66
6,Tasmania,8,Australian Capital Territory,2014-04-01,52
6,Tasmania,8,Australian Capital Territory,2014-07-01,35
6,Tasmania,8,Australian Capital Territory,2014-10-01,77
6,Tasmania,8,Australian Capital Territory,2015-01-01,60
6,Tasmania,8,Australian Capital Territory,2015-04-01,90
6,Tasmania,8,Australian Capital Territory,2015-07-01,76
6,Tasmania,8,Australian Capital Territory,2015-10-01,79
6,Tasmania,8,Australian Capital Territory,2016-01-01,58
6,Tasmania,8,Australian Capital Territory,2016-04-01,82
6,Tasmania,8,Australian Capital Territory,2016-07-01,57
6,Tasmania,8,Australian Capital Territory,2016-10-01,99
6,Tasmania,8,Australian Capital Territory,2017-01-01,71
6,Tasmania,8,Australian Capital Territory,2017-04-01,82
6,Tasmania,8,Australian Capital Territory,2017-07-01,60
6,Tasmania,8,Australian Capital Territory,2017-10-01,84
6,Tasmania,8,Australian Capital Territory,2018-01-01,88
6,Tasmania,8,Australian Capital Territory,2018-04-01,77
6,Tasmania,8,Australian Capital Territory,2018-07-01,57
6,Tasmania,8,Australian Capital Territory,2018-10-01,126
6,Tasmania,8,Australian Capital Territory,2019-01-01,88
6,Tasmania,8,Australian Capital Territory,2019-04-01,59
6,Tasmania,8,Australian Capital Territory,2019-07-01,70
6,Tasmania,8,Australian Capital Territory,2019-10-01,72
6,Tasmania,8,Australian Capital Territory,2020-01-01,78
6,Tasmania,8,Australian Capital Territory,2020-04-01,50
6,Tasmania,8,Australian Capital Territory,2020-07-01,51
6,Tasmania,8,Australian Capital Territory,2020-10-01,86
7,Northern Territory,5,Western Australia,2000-01-01,586
7,Northern Territory,5,Western Australia,2000-04-01,593
7,Northern Territory,5,Western Australia,2000-07-01,637
7,Northern Territory,5,Western Australia,2000-10-01,776
7,Northern Territory,5,Western Australia,2001-01-01,687
7,Northern Territory,5,Western Australia,2001-04-01,566
7,Northern Territory,5,Western Australia,2001-07-01,546
7,Northern Territory,5,Western Australia,2001-10-01,597
7,Northern Territory,5,Western Australia,2002-01-01,649
7,Northern Territory,5,Western Australia,2002-04-01,581
7,Northern Territory,5,Western Australia,2002-07-01,664
7,Northern Territory,5,Western Australia,2002-10-01,644
7,Northern Territory,5,Western Australia,2003-01-01,717
7,Northern Territory,5,Western Australia,2003-04-01,575
7,Northern Territory,5,Western Australia,2003-07-01,574
7,Northern Territory,5,Western Australia,2003-10-01,713
7,Northern Territory,5,Western Australia,2004-01-01,733
7,Northern Territory,5,Western Australia,2004-04-01,668
7,Northern Territory,5,Western Australia,2004-07-01,590
7,Northern Territory,5,Western Australia,2004-10-01,727
7,Northern Territory,5,Western Australia,2005-01-01,634
7,Northern Territory,5,Western Australia,2005-04-01,563
7,Northern Territory,5,Western Australia,2005-07-01,574
7,Northern Territory,5,Western Australia,2005-10-01,639
7,Northern Territory,5,Western Australia,2006-01-01,667
7,Northern Territory,5,Western Australia,2006-04-01,658
7,Northern Territory,5,Western Australia,2006-07-01,573
7,Northern Territory,5,Western Australia,2006-10-01,801
7,Northern Territory,5,Western Australia,2007-01-01,693
7,Northern Territory,5,Western Australia,2007-04-01,706
7,Northern Territory,5,Western Australia,2007-07-01,567
7,Northern Territory,5,Western Australia,2007-10-01,658
7,Northern Territory,5,Western Australia,2008-01-01,710
7,Northern Territory,5,Western Australia,2008-04-01,567
7,Northern Territory,5,Western Australia,2008-07-01,608
7,Northern Territory,5,Western Australia,2008-10-01,740
7,Northern Territory,5,Western Australia,2009-01-01,629
7,Northern Territory,5,Western Australia,2009-04-01,602
7,Northern Territory,5,Western Australia,2009-07-01,559
7,Northern Territory,5,Western Australia,2009-10-01,643
7,Northern Territory,5,Western Australia,2010-01-01,628
7,Northern Territory,5,Western Australia,2010-04-01,774
7,Northern Territory,5,Western Australia,2010-07-01,591
7,Northern Territory,5,Western Australia,2010-10-01,833
7,Northern Territory,5,Western Australia,2011-01-01,641
7,Northern Territory,5,Western Australia,2011-04-01,707
7,Northern Territory,5,Western Australia,2011-07-01,558
7,Northern Territory,5,Western Australia,2011-10-01,714
7,Northern Territory,5,Western Australia,2012-01-01,699
7,Northern Territory,5,Western Australia,2012-04-01,630
7,Northern Territory,5,Western Australia,2012-07-01,509
7,Northern Territory,5,Western Australia,2012-10-01,680
7,Northern Territory,5,Western Australia,2013-01-01,691
7,Northern Territory,5,Western Australia,2013-04-01,705
7,Northern Territory,5,Western Australia,2013-07-01,560
7,Northern Territory,5,Western Australia,2013-10-01,669
7,Northern Territory,5,Western Australia,2014-01-01,596
7,Northern Territory,5,Western Australia,2014-04-01,622
7,Northern Territory,5,Western Australia,2014-07-01,504
7,Northern Territory,5,Western Australia,2014-10-01,588
7,Northern Territory,5,Western Australia,2015-01-01,644
7,Northern Territory,5,Western Australia,2015-04-01,566
7,Northern Territory,5,Western Australia,2015-07-01,561
7,Northern Territory,5,Western Australia,2015-10-01,604
7,Northern Territory,5,Western Australia,2016-01-01,541
7,Northern Territory,5,Western Australia,2016-04-01,540
7,Northern Territory,5,Western Australia,2016-07-01,478
7,Northern Territory,5,Western Australia,2016-10-01,552
7,Northern Territory,5,Western Australia,2017-01-01,484
7,Northern Territory,5,Western Australia,2017-04-01,611
7,Northern Territory,5,Western Australia,2017-07-01,430
7,Northern Territory,5,Western Australia,2017-10-01,652
7,Northern Territory,5,Western Australia,2018-01-01,535
7,Northern Territory,5,Western Australia,2018-04-01,585
7,Northern Territory,5,Western Australia,2018-07-01,553
7,Northern Territory,5,Western Australia,2018-10-01,744
7,Northern Territory,5,Western Australia,2019-01-01,653
7,Northern Territory,5,Western Australia,2019-04-01,729
7,Northern Territory,5,Western Australia,2019-07-01,589
7,Northern Territory,5,Western Australia,2019-10-01,604
7,Northern Territory,5,Western Australia,2020-01-01,577
7,Northern Territory,5,Western Australia,2020-04-01,569
7,Northern Territory,5,Western Australia,2020-07-01,412
7,Northern Territory,5,Western Australia,2020-10-01,565
2,Victoria,7,Northern Territory,2000-01-01,584
2,Victoria,7,Northern Territory,2000-04-01,559
2,Victoria,7,Northern Territory,2000-07-01,573
2,Victoria,7,Northern Territory,2000-10-01,810
2,Victoria,7,Northern Territory,2001-01-01,530
2,Victoria,7,Northern Territory,2001-04-01,655
2,Victoria,7,Northern Territory,2001-07-01,528
2,Victoria,7,Northern Territory,2001-10-01,742
2,Victoria,7,Northern Territory,2002-01-01,564
2,Victoria,7,Northern Territory,2002-04-01,636
2,Victoria,7,Northern Territory,2002-07-01,535
2,Victoria,7,Northern Territory,2002-10-01,684
2,Victoria,7,Northern Territory,2003-01-01,517
2,Victoria,7,Northern Territory,2003-04-01,597
2,Victoria,7,Northern Territory,2003-07-01,530
2,Victoria,7,Northern Territory,2003-10-01,786
2,Victoria,7,Northern Territory,2004-01-01,645
2,Victoria,7,Northern Territory,2004-04-01,649
2,Victoria,7,Northern Territory,2004-07-01,491
2,Victoria,7,Northern Territory,2004-10-01,775
2,Victoria,7,Northern Territory,2005-01-01,647
2,Victoria,7,Northern Territory,2005-04-01,658
2,Victoria,7,Northern Territory,2005-07-01,564
2,Victoria,7,Northern Territory,2005-10-01,850
2,Victoria,7,Northern Territory,2006-01-01,694
2,Victoria,7,Northern Territory,2006-04-01,682
2,Victoria,7,Northern Territory,2006-07-01,691
2,Victoria,7,Northern Territory,2006-10-01,832
2,Victoria,7,Northern Territory,2007-01-01,721
2,Victoria,7,Northern Territory,2007-04-01,731
2,Victoria,7,Northern Territory,2007-07-01,682
2,Victoria,7,Northern Territory,2007-10-01,990
2,Victoria,7,Northern Territory,2008-01-01,700
2,Victoria,7,Northern Territory,2008-04-01,758
2,Victoria,7,Northern Territory,2008-07-01,675
2,Victoria,7,Northern Territory,2008-10-01,994
2,Victoria,7,Northern Territory,2009-01-01,775
2,Victoria,7,Northern Territory,2009-04-01,752
2,Victoria,7,Northern Territory,2009-07-01,591
2,Victoria,7,Northern Territory,2009-10-01,744
2,Victoria,7,Northern Territory,2010-01-01,703
2,Victoria,7,Northern Territory,2010-04-01,750
2,Victoria,7,Northern Territory,2010-07-01,655
2,Victoria,7,Northern Territory,2010-10-01,810
2,Victoria,7,Northern Territory,2011-01-01,658
2,Victoria,7,Northern Territory,2011-04-01,686
2,Victoria,7,Northern Territory,2011-07-01,779
2,Victoria,7,Northern Territory,2011-10-01,931
2,Victoria,7,Northern Territory,2012-01-01,782
2,Victoria,7,Northern Territory,2012-04-01,860
2,Victoria,7,Northern Territory,2012-07-01,692
2,Victoria,7,Northern Territory,2012-10-01,814
2,Victoria,7,Northern Territory,2013-01-01,836
2,Victoria,7,Northern Territory,2013-04-01,802
2,Victoria,7,Northern Territory,2013-07-01,643
2,Victoria,7,Northern Territory,2013-10-01,811
2,Victoria,7,Northern Territory,2014-01-01,881
2,Victoria,7,Northern Territory,2014-04-01,629
2,Victoria,7,Northern Territory,2014-07-01,645
2,Victoria,7,Northern Territory,2014-10-01,726
2,Victoria,7,Northern Territory,2015-01-01,625
2,Victoria,7,Northern Territory,2015-04-01,744
2,Victoria,7,Northern Territory,2015-07-01,626
2,Victoria,7,Northern Territory,2015-10-01,807
2,Victoria,7,Northern Territory,2016-01-01,649
2,Victoria,7,Northern Territory,2016-04-01,712
2,Victoria,7,Northern Territory,2016-07-01,532
2,Victoria,7,Northern Territory,2016-10-01,765
2,Victoria,7,Northern Territory,2017-01-01,588
2,Victoria,7,Northern Territory,2017-04-01,626
2,Victoria,7,Northern Territory,2017-07-01,597
2,Victoria,7,Northern Territory,2017-10-01,833
2,Victoria,7,Northern Territory,2018-01-01,613
2,Victoria,7,Northern Territory,2018-04-01,679
2,Victoria,7,Northern Territory,2018-07-01,650
2,Victoria,7,Northern Territory,2018-10-01,847
2,Victoria,7,Northern Territory,2019-01-01,646
2,Victoria,7,Northern Territory,2019-04-01,686
2,Victoria,7,Northern Territory,2019-07-01,591
2,Victoria,7,Northern Territory,2019-10-01,731
2,Victoria,7,Northern Territory,2020-01-01,706
2,Victoria,7,Northern Territory,2020-04-01,700
2,Victoria,7,Northern Territory,2020-07-01,660
2,Victoria,7,Northern Territory,2020-10-01,756
3,Queensland,8,Australian Capital Territory,2000-01-01,623
3,Queensland,8,Australian Capital Territory,2000-04-01,653
3,Queensland,8,Australian Capital Territory,2000-07-01,650
3,Queensland,8,Australian Capital Territory,2000-10-01,879
3,Queensland,8,Australian Capital Territory,2001-01-01,715
3,Queensland,8,Australian Capital Territory,2001-04-01,707
3,Queensland,8,Australian Capital Territory,2001-07-01,588
3,Queensland,8,Australian Capital Territory,2001-10-01,928
3,Queensland,8,Australian Capital Territory,2002-01-01,763
3,Queensland,8,Australian Capital Territory,2002-04-01,727
3,Queensland,8,Australian Capital Territory,2002-07-01,672
3,Queensland,8,Australian Capital Territory,2002-10-01,899
3,Queensland,8,Australian Capital Territory,2003-01-01,659
3,Queensland,8,Australian Capital Territory,2003-04-01,661
3,Queensland,8,Australian Capital Territory,2003-07-01,636
3,Queensland,8,Australian Capital Territory,2003-10-01,852
3,Queensland,8,Australian Capital Territory,2004-01-01,653
3,Queensland,8,Australian Capital Territory,2004-04-01,641
3,Queensland,8,Australian Capital Territory,2004-07-01,612
3,Queensland,8,Australian Capital Territory,2004-10-01,780
3,Queensland,8,Australian Capital Territory,2005-01-01,687
3,Queensland,8,Australian Capital Territory,2005-04-01,654
3,Queensland,8,Australian Capital Territory,2005-07-01,615
3,Queensland,8,Australian Capital Territory,2005-10-01,870
3,Queensland,8,Australian Capital Territory,2006-01-01,709
3,Queensland,8,Australian Capital Territory,2006-04-01,532
3,Queensland,8,Australian Capital Territory,2006-07-01,640
3,Queensland,8,Australian Capital Territory,2006-10-01,990
3,Queensland,8,Australian Capital Territory,2007-01-01,864
3,Queensland,8,Australian Capital Territory,2007-04-01,887
3,Queensland,8,Australian Capital Territory,2007-07-01,556
3,Queensland,8,Australian Capital Territory,2007-10-01,790
3,Queensland,8,Australian Capital Territory,2008-01-01,736
3,Queensland,8,Australian Capital Territory,2008-04-01,759
3,Queensland,8,Australian Capital Territory,2008-07-01,551
3,Queensland,8,Australian Capital Territory,2008-10-01,1016
